Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,season_type
2020-12-19,M'gladbach,Hoffenheim,1,2,A,1.0,0.0,H,,15.0,14.0,5.0,5.0,13.0,22.0,3.0,3.0,1.0,3.0,1.0,0.0,2020_2021,covid
2020-12-19,RB Leipzig,FC Koln,0,0,D,0.0,0.0,D,,14.0,4.0,6.0,1.0,11.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,2020_2021,covid
2020-12-19,Schalke 04,Bielefeld,0,1,A,0.0,0.0,D,,11.0,8.0,5.0,3.0,17.0,19.0,1.0,6.0,6.0,5.0,0.0,0.0,2020_2021,covid
2020-12-19,Leverkusen,Bayern Munich,1,2,A,1.0,1.0,D,,8.0,14.0,3.0,3.0,13.0,6.0,5.0,7.0,1.0,1.0,0.0,0.0,2020_2021,covid
2020-12-20,Freiburg,Hertha,4,1,H,1.0,0.0,H,,17.0,10.0,9.0,3.0,9.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0,2020_2021,covid
2020-12-20,Wolfsburg,Stuttgart,1,0,H,0.0,0.0,D,,13.0,9.0,4.0,1.0,15.0,7.0,4.0,6.0,2.0,3.0,0.0,0.0,2020_2021,covid
2021-01-02,Bielefeld,M'gladbach,0,1,A,0.0,0.0,D,,7.0,22.0,0.0,7.0,8.0,7.0,3.0,14.0,2.0,1.0,0.0,0.0,2020_2021,covid
2021-01-02,Ein Frankfurt,Leverkusen,2,1,H,1.0,1.0,D,,10.0,10.0,4.0,2.0,9.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,2020_2021,covid
2021-01-02,FC Koln,Augsburg,0,1,A,0.0,0.0,D,,12.0,11.0,2.0,4.0,20.0,12.0,8.0,3.0,2.0,3.0,0.0,0.0,2020_2021,covid
2021-01-02,Hoffenheim,Freiburg,1,3,A,0.0,3.0,A,,13.0,7.0,6.0,4.0,14.0,22.0,8.0,3.0,2.0,2.0,0.0,0.0,2020_2021,covid
2021-01-02,Werder Bremen,Union Berlin,0,2,A,0.0,2.0,A,,10.0,9.0,2.0,2.0,15.0,14.0,6.0,5.0,2.0,4.0,0.0,0.0,2020_2021,covid
2021-01-02,Hertha,Schalke 04,3,0,H,1.0,0.0,H,,20.0,10.0,10.0,4.0,11.0,18.0,9.0,5.0,2.0,2.0,0.0,0.0,2020_2021,covid
2021-01-02,Stuttgart,RB Leipzig,0,1,A,0.0,0.0,D,,10.0,22.0,1.0,9.0,10.0,10.0,3.0,6.0,2.0,1.0,0.0,0.0,2020_2021,covid
2021-01-03,Dortmund,Wolfsburg,2,0,H,0.0,0.0,D,,14.0,22.0,7.0,5.0,9.0,12.0,10.0,5.0,3.0,1.0,0.0,0.0,2020_2021,covid
2021-01-03,Bayern Munich,Mainz,5,2,H,0.0,2.0,A,,19.0,12.0,12.0,7.0,11.0,9.0,10.0,2.0,2.0,1.0,0.0,0.0,2020_2021,covid
2021-01-08,M'gladbach,Bayern Munich,3,2,H,2.0,2.0,D,,8.0,15.0,4.0,4.0,9.0,11.0,3.0,8.0,1.0,1.0,0.0,0.0,2020_2021,covid
2021-01-09,Freiburg,FC Koln,5,0,H,2.0,0.0,H,,12.0,5.0,6.0,2.0,14.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,2020_2021,covid
2021-01-09,Leverkusen,Werder Bremen,1,1,D,0.0,0.0,D,,12.0,3.0,3.0,1.0,22.0,13.0,3.0,1.0,2.0,2.0,0.0,0.0,2020_2021,covid
2021-01-09,Mainz,Ein Frankfurt,0,2,A,0.0,1.0,A,,8.0,15.0,0.0,7.0,17.0,15.0,3.0,7.0,2.0,1.0,0.0,0.0,2020_2021,covid
2021-01-09,Schalke 04,Hoffenheim,4,0,H,1.0,0.0,H,,12.0,18.0,5.0,5.0,14.0,13.0,5.0,4.0,2.0,4.0,0.0,0.0,2020_2021,covid
2021-01-09,Union Berlin,Wolfsburg,2,2,D,1.0,1.0,D,,13.0,11.0,6.0,5.0,16.0,13.0,5.0,3.0,3.0,1.0,0.0,1.0,2020_2021,covid
2021-01-09,RB Leipzig,Dortmund,1,3,A,0.0,0.0,D,,12.0,15.0,4.0,7.0,8.0,12.0,3.0,3.0,0.0,2.0,0.0,0.0,2020_2021,covid
2021-01-10,Augsburg,Stuttgart,1,4,A,0.0,2.0,A,,14.0,27.0,4.0,11.0,7.0,12.0,4.0,11.0,3.0,2.0,1.0,0.0,2020_2021,covid
2021-01-10,Bielefeld,Hertha,1,0,H,0.0,0.0,D,,12.0,10.0,2.0,6.0,8.0,18.0,8.0,3.0,1.0,1.0,0.0,0.0,2020_2021,covid
2021-01-15,Union Berlin,Leverkusen,1,0,H,0.0,0.0,D,,10.0,12.0,2.0,4.0,9.0,10.0,2.0,3.0,1.0,2.0,0.0,0.0,2020_2021,covid
2021-01-16,Dortmund,Mainz,1,1,D,0.0,0.0,D,,17.0,8.0,7.0,3.0,10.0,19.0,1.0,2.0,1.0,2.0,0.0,0.0,2020_2021,covid
2021-01-16,FC Koln,Hertha,0,0,D,0.0,0.0,D,,8.0,14.0,2.0,3.0,13.0,19.0,5.0,4.0,2.0,3.0,0.0,0.0,2020_2021,covid
2021-01-16,Hoffenheim,Bielefeld,0,0,D,0.0,0.0,D,,11.0,8.0,5.0,2.0,9.0,21.0,5.0,3.0,1.0,1.0,0.0,0.0,2020_2021,covid
2021-01-16,Werder Bremen,Augsburg,2,0,H,0.0,0.0,D,,10.0,6.0,5.0,2.0,10.0,18.0,4.0,4.0,0.0,1.0,0.0,0.0,2020_2021,covid
2021-01-16,Wolfsburg,RB Leipzig,2,2,D,2.0,1.0,H,,8.0,13.0,2.0,9.0,16.0,9.0,6.0,6.0,4.0,3.0,0.0,0.0,2020_2021,covid
2021-01-16,Stuttgart,M'gladbach,2,2,D,0.0,1.0,A,,19.0,8.0,7.0,5.0,11.0,20.0,5.0,2.0,2.0,3.0,0.0,0.0,2020_2021,covid
