Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,season_type
2025-05-03,Parma,Como,0,1,A,0,0,D,,13,13,3,4,16,14,5,5,1,1,0,0,2024_2025,normal
2025-05-03,Lecce,Napoli,0,1,A,0,1,A,,9,8,1,2,11,4,5,2,2,0,0,0,2024_2025,normal
2025-05-03,Inter,Verona,1,0,H,1,0,H,,9,6,2,1,6,11,4,3,1,3,0,0,2024_2025,normal
2025-05-04,Empoli,Lazio,0,1,A,0,1,A,,7,9,2,3,16,8,2,7,5,5,1,1,2024_2025,normal
2025-05-04,Monza,Atalanta,0,4,A,0,2,A,,13,15,7,5,9,10,3,7,1,2,0,0,2024_2025,normal
2025-05-04,Roma,Fiorentina,1,0,H,1,0,H,,12,13,4,5,9,8,7,4,2,2,0,1,2024_2025,normal
2025-05-04,Bologna,Juventus,1,1,D,0,1,A,,9,6,2,3,6,19,10,3,1,3,0,0,2024_2025,normal
2025-05-05,Genoa,Milan,1,2,A,0,0,D,,11,10,4,5,14,12,8,7,1,5,0,0,2024_2025,normal
2025-05-09,Milan,Bologna,3,1,H,0,0,D,,10,10,5,4,5,14,3,4,2,2,0,0,2024_2025,normal
2025-05-10,Como,Cagliari,3,1,H,2,1,H,,19,9,5,3,9,15,5,1,1,3,0,0,2024_2025,normal
2025-05-10,Lazio,Juventus,1,1,D,0,0,D,,19,8,6,3,14,10,3,3,5,4,0,1,2024_2025,normal
2025-05-10,Empoli,Parma,2,1,H,1,0,H,,15,3,4,1,21,16,4,0,2,2,0,1,2024_2025,normal
2025-05-11,Udinese,Monza,1,2,A,0,0,D,,21,5,5,2,21,8,7,0,2,3,0,0,2024_2025,normal
2025-05-11,Verona,Lecce,1,1,D,1,1,D,,6,11,2,3,17,15,3,6,4,0,0,0,2024_2025,normal
2025-05-11,Torino,Inter,0,2,A,0,1,A,,17,12,3,7,14,6,9,3,1,3,0,0,2024_2025,normal
2025-05-11,Napoli,Genoa,2,2,D,1,1,D,,22,8,11,2,12,14,8,0,1,2,0,0,2024_2025,normal
2025-05-12,Venezia,Fiorentina,2,1,H,0,0,D,,4,5,4,1,21,17,1,5,1,4,0,0,2024_2025,normal
2025-05-12,Atalanta,Roma,2,1,H,1,1,D,,16,10,3,4,14,14,8,7,1,0,0,0,2024_2025,normal
2025-05-17,Genoa,Atalanta,2,3,A,1,0,H,,12,13,5,6,10,14,7,0,0,0,0,0,2024_2025,normal
2025-05-18,Cagliari,Venezia,3,0,H,2,0,H,,20,10,5,1,7,9,8,8,1,1,0,0,2024_2025,normal
2025-05-18,Fiorentina,Bologna,3,2,H,1,0,H,,6,15,5,3,21,17,2,4,4,1,0,1,2024_2025,normal
2025-05-18,Inter,Lazio,2,2,D,1,0,H,,10,12,3,4,14,10,5,1,1,3,0,0,2024_2025,normal
2025-05-18,Juventus,Udinese,2,0,H,0,0,D,,24,7,7,2,9,13,12,3,0,3,0,0,2024_2025,normal
2025-05-18,Lecce,Torino,1,0,H,0,0,D,,10,10,4,4,13,8,3,4,1,1,0,0,2024_2025,normal
2025-05-18,Monza,Empoli,1,3,A,1,0,H,,12,9,4,4,8,16,2,6,0,1,0,0,2024_2025,normal
2025-05-18,Parma,Napoli,0,0,D,0,0,D,,6,7,4,2,13,16,3,2,2,2,0,0,2024_2025,normal
2025-05-18,Roma,Milan,3,1,H,1,1,D,,15,12,6,3,12,16,4,2,3,2,0,1,2024_2025,normal
2025-05-18,Verona,Como,1,1,D,0,1,A,,16,12,3,5,13,10,5,5,2,3,0,0,2024_2025,normal
2025-05-23,Como,Inter,0,2,A,0,1,A,,18,11,4,7,10,9,1,4,1,3,1,0,2024_2025,normal
2025-05-23,Napoli,Cagliari,2,0,H,1,0,H,,18,4,6,1,14,14,8,3,2,1,0,0,2024_2025,normal
2025-05-24,Bologna,Genoa,1,3,A,0,3,A,,16,5,5,3,13,23,13,1,5,2,0,0,2024_2025,normal
2025-05-24,Milan,Monza,2,0,H,0,0,D,,21,6,6,2,8,9,4,6,0,1,0,0,2024_2025,normal
2025-05-25,Atalanta,Parma,2,3,A,2,0,H,,11,18,5,10,7,7,5,6,1,1,0,0,2024_2025,normal
2025-05-25,Empoli,Verona,1,2,A,1,1,D,,14,5,5,2,10,29,13,1,2,2,0,0,2024_2025,normal
2025-05-25,Lazio,Lecce,0,1,A,0,1,A,,26,9,7,3,11,11,14,4,2,3,1,1,2024_2025,normal
2025-05-25,Torino,Roma,0,2,A,0,1,A,,11,15,4,5,15,11,2,1,1,1,0,0,2024_2025,normal
2025-05-25,Udinese,Fiorentina,2,3,A,1,0,H,,12,25,3,11,15,6,2,8,3,2,1,0,2024_2025,normal
2025-05-25,Venezia,Juventus,2,3,A,1,2,A,,12,15,5,5,10,18,6,6,1,2,0,0,2024_2025,normal
