Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,season_type
2021-01-31,Strasbourg,Reims,0,1,A,0,0,D,,12,10,2,5,17,8,4,3,1,2,0,0,2020_2021,covid
2021-01-31,Lille,Dijon,1,0,H,1,0,H,,14,11,2,3,12,7,5,2,2,2,0,0,2020_2021,covid
2021-01-31,Nantes,Monaco,1,2,A,0,1,A,,9,14,3,5,11,14,2,8,4,3,1,0,2020_2021,covid
2021-02-03,Bordeaux,Lille,0,3,A,0,0,D,,10,11,4,6,8,17,1,2,1,2,0,0,2020_2021,covid
2021-02-03,Metz,Montpellier,1,1,D,0,0,D,,17,15,6,4,15,15,8,7,6,1,0,0,2020_2021,covid
2021-02-03,Reims,Angers,0,0,D,0,0,D,,10,6,2,2,6,8,4,5,2,1,0,0,2020_2021,covid
2021-02-03,Rennes,Lorient,1,1,D,1,0,H,,10,12,6,3,17,6,5,3,2,1,0,0,2020_2021,covid
2021-02-03,Strasbourg,Brest,2,2,D,1,0,H,,9,3,4,2,12,14,3,3,2,0,0,0,2020_2021,covid
2021-02-03,Dijon,Lyon,0,1,A,0,1,A,,14,16,2,8,15,12,1,6,2,0,0,0,2020_2021,covid
2021-02-03,Lens,Marseille,2,2,D,0,2,A,,21,11,3,4,18,14,8,4,4,2,0,0,2020_2021,covid
2021-02-03,Monaco,Nice,2,1,H,1,0,H,,15,5,6,2,16,19,6,2,0,4,0,0,2020_2021,covid
2021-02-03,Paris SG,Nimes,3,0,H,2,0,H,,14,19,6,6,13,11,4,7,0,1,0,0,2020_2021,covid
2021-02-03,St Etienne,Nantes,1,1,D,0,1,A,,14,13,8,6,15,19,5,5,3,1,0,0,2020_2021,covid
2021-02-06,Lorient,Reims,1,0,H,0,0,D,,10,13,4,3,12,12,2,5,0,4,0,0,2020_2021,covid
2021-02-06,Lyon,Strasbourg,3,0,H,2,0,H,,16,8,8,1,7,10,6,2,2,2,0,1,2020_2021,covid
2021-02-06,Lens,Rennes,0,0,D,0,0,D,,10,10,3,1,13,11,6,4,2,4,0,0,2020_2021,covid
2021-02-07,Brest,Bordeaux,2,1,H,0,0,D,,24,8,6,4,11,15,6,4,1,3,0,0,2020_2021,covid
2021-02-07,Montpellier,Dijon,4,2,H,0,1,A,,25,13,11,5,12,14,9,4,3,3,0,1,2020_2021,covid
2021-02-07,Nice,Angers,3,0,H,2,0,H,,11,10,2,3,11,9,5,9,2,1,0,0,2020_2021,covid
2021-02-07,Nimes,Monaco,3,4,A,2,2,D,,9,11,4,5,12,16,5,6,2,2,0,0,2020_2021,covid
2021-02-07,St Etienne,Metz,1,0,H,1,0,H,,12,10,3,0,9,9,8,2,2,2,0,0,2020_2021,covid
2021-02-07,Nantes,Lille,0,2,A,0,1,A,,6,14,1,3,13,13,4,2,3,0,0,0,2020_2021,covid
2021-02-07,Marseille,Paris SG,0,2,A,0,2,A,,12,9,4,2,12,12,7,1,1,2,1,0,2020_2021,covid
2021-02-13,Paris SG,Nice,2,1,H,1,0,H,,17,13,4,5,12,6,4,1,2,0,0,0,2020_2021,covid
2021-02-13,Reims,Lens,1,1,D,1,0,H,,9,17,6,6,9,7,4,6,2,0,0,0,2020_2021,covid
2021-02-13,Lyon,Montpellier,1,2,A,1,1,D,,24,12,8,5,9,12,6,1,0,1,0,0,2020_2021,covid
2021-02-14,Monaco,Lorient,2,2,D,0,1,A,,12,5,4,2,13,13,7,1,3,3,0,0,2020_2021,covid
2021-02-14,Angers,Nantes,1,3,A,1,2,A,,8,7,3,3,18,21,7,2,2,3,0,0,2020_2021,covid
2021-02-14,Dijon,Nimes,0,2,A,0,0,D,,10,8,3,4,17,13,3,0,4,1,1,0,2020_2021,covid
2021-02-14,Metz,Strasbourg,1,2,A,1,1,D,,14,12,3,2,13,12,7,7,2,1,0,0,2020_2021,covid
2021-02-14,Rennes,St Etienne,0,2,A,0,1,A,,13,6,2,3,18,16,7,1,5,2,0,0,2020_2021,covid
2021-02-14,Lille,Brest,0,0,D,0,0,D,,14,3,0,1,16,15,9,3,2,1,0,0,2020_2021,covid
2021-02-14,Bordeaux,Marseille,0,0,D,0,0,D,,18,5,1,1,13,17,6,5,1,1,0,2,2020_2021,covid
2021-02-17,Marseille,Nice,3,2,H,2,0,H,,8,10,4,4,10,13,5,3,2,1,0,0,2020_2021,covid
2021-02-19,Brest,Lyon,2,3,A,0,3,A,,19,17,7,7,9,12,11,7,2,2,0,0,2020_2021,covid
2021-02-20,St Etienne,Reims,1,1,D,0,0,D,,18,4,8,2,10,11,1,2,0,2,0,0,2020_2021,covid
2021-02-20,Nantes,Marseille,1,1,D,0,0,D,,6,7,1,3,11,15,2,1,4,1,0,1,2020_2021,covid
2021-02-21,Montpellier,Rennes,2,1,H,2,0,H,,12,14,7,5,10,12,3,6,1,2,0,0,2020_2021,covid
2021-02-21,Lens,Dijon,2,1,H,1,0,H,,11,12,4,4,13,12,5,4,3,0,0,1,2020_2021,covid
2021-02-21,Nice,Metz,1,2,A,0,2,A,,12,11,3,4,16,12,3,3,1,1,0,0,2020_2021,covid
2021-02-21,Nimes,Bordeaux,2,0,H,1,0,H,,8,11,3,4,10,12,6,7,0,3,0,1,2020_2021,covid
2021-02-21,Strasbourg,Angers,0,0,D,0,0,D,,16,7,2,3,23,10,5,4,2,1,0,0,2020_2021,covid
2021-02-21,Lorient,Lille,1,4,A,1,2,A,,8,16,3,7,9,10,1,5,2,0,0,0,2020_2021,covid
2021-02-21,Paris SG,Monaco,0,2,A,0,1,A,,10,5,1,3,12,10,3,2,4,1,0,0,2020_2021,covid
2021-02-24,Nimes,Lorient,1,0,H,0,0,D,,7,11,2,3,10,14,4,7,2,4,0,0,2020_2021,covid
2021-02-26,Rennes,Nice,1,2,A,1,1,D,,17,14,5,7,17,18,6,1,0,2,0,0,2020_2021,covid
2021-02-27,Bordeaux,Metz,1,2,A,1,0,H,,8,15,1,5,18,12,1,10,1,2,0,0,2020_2021,covid
2021-02-27,Dijon,Paris SG,0,4,A,0,2,A,,5,7,1,5,10,9,2,4,2,1,0,0,2020_2021,covid
2021-02-28,Monaco,Brest,2,0,H,0,0,D,,15,7,9,1,14,6,4,2,2,0,0,0,2020_2021,covid
2021-02-28,Angers,Lens,2,2,D,2,1,H,,6,14,3,4,13,16,6,11,0,0,0,0,2020_2021,covid
2021-02-28,Lorient,St Etienne,2,1,H,0,1,A,,11,9,3,2,12,15,5,3,1,3,0,0,2020_2021,covid
2021-02-28,Nimes,Nantes,1,1,D,0,1,A,,8,8,4,1,16,25,1,8,2,1,1,0,2020_2021,covid
2021-02-28,Reims,Montpellier,0,0,D,0,0,D,,9,9,2,3,9,10,5,1,1,1,0,0,2020_2021,covid
2021-02-28,Lille,Strasbourg,1,1,D,0,1,A,,14,10,5,3,10,14,9,2,0,2,0,0,2020_2021,covid
2021-02-28,Marseille,Lyon,1,1,D,1,1,D,,12,11,2,1,13,11,7,2,4,4,0,1,2020_2021,covid
2021-03-03,Brest,Dijon,3,1,H,3,1,H,,10,10,3,2,17,13,3,5,3,1,0,0,2020_2021,covid
2021-03-03,Lyon,Rennes,1,0,H,0,0,D,,15,12,7,1,12,15,6,4,1,3,0,0,2020_2021,covid
2021-03-03,Metz,Angers,0,1,A,0,1,A,,15,8,1,4,18,9,6,1,2,2,1,0,2020_2021,covid
2021-03-03,Nice,Nimes,2,1,H,1,0,H,,10,22,4,7,14,8,0,6,3,3,0,0,2020_2021,covid
2021-03-03,St Etienne,Lens,2,3,A,1,2,A,,19,9,4,5,13,12,13,3,3,2,0,0,2020_2021,covid
2021-03-03,Bordeaux,Paris SG,0,1,A,0,1,A,,11,12,2,3,8,15,8,1,3,3,0,0,2020_2021,covid
2021-03-03,Lille,Marseille,2,0,H,0,0,D,,23,3,8,1,12,7,11,1,0,1,0,0,2020_2021,covid
2021-03-03,Montpellier,Lorient,1,1,D,1,1,D,,10,14,4,6,17,15,5,3,2,3,0,0,2020_2021,covid
2021-03-03,Nantes,Reims,1,2,A,1,1,D,,12,4,5,2,10,15,6,3,0,5,0,0,2020_2021,covid
2021-03-03,Strasbourg,Monaco,1,0,H,0,0,D,,17,5,2,1,10,12,5,7,3,0,0,0,2020_2021,covid
2021-03-10,Marseille,Rennes,1,0,H,0,0,D,,9,10,2,2,15,19,3,4,2,4,0,0,2020_2021,covid
2021-03-12,Reims,Lyon,1,1,D,1,0,H,,14,17,5,6,11,12,2,5,3,1,0,0,2020_2021,covid
2021-03-13,Angers,St Etienne,0,1,A,0,0,D,,4,7,1,3,8,14,6,3,1,2,0,0,2020_2021,covid
2021-03-13,Marseille,Brest,3,1,H,1,0,H,,12,6,6,1,15,12,3,6,3,1,0,0,2020_2021,covid
2021-03-14,Nimes,Montpellier,1,1,D,0,0,D,,12,12,7,5,11,19,5,7,2,0,0,0,2020_2021,covid
2021-03-14,Dijon,Bordeaux,1,3,A,0,2,A,,13,10,3,6,15,7,5,6,5,1,0,0,2020_2021,covid
2021-03-14,Lens,Metz,2,2,D,2,1,H,,16,7,6,4,17,8,6,1,4,3,0,0,2020_2021,covid
2021-03-14,Lorient,Nice,1,1,D,0,0,D,,17,6,7,2,2,12,5,2,2,2,0,0,2020_2021,covid
2021-03-14,Rennes,Strasbourg,1,0,H,1,0,H,,11,6,2,1,13,13,6,3,0,2,0,0,2020_2021,covid
2021-03-14,Monaco,Lille,0,0,D,0,0,D,,8,5,4,2,11,11,6,2,3,3,0,0,2020_2021,covid
2021-03-14,Paris SG,Nantes,1,2,A,1,0,H,,11,8,5,5,14,15,9,1,2,2,0,0,2020_2021,covid
2021-03-19,St Etienne,Monaco,0,4,A,0,1,A,,9,15,3,4,7,11,2,6,1,2,0,0,2020_2021,covid
2021-03-20,Metz,Rennes,1,3,A,0,2,A,,14,9,2,5,11,12,4,3,0,2,0,1,2020_2021,covid
2021-03-20,Nice,Marseille,3,0,H,1,0,H,,17,7,7,2,11,16,7,5,1,1,0,0,2020_2021,covid
2021-03-21,Strasbourg,Lens,1,2,A,1,2,A,,17,12,5,4,9,10,12,7,2,5,0,0,2020_2021,covid
2021-03-21,Brest,Angers,0,0,D,0,0,D,,11,15,2,5,17,11,3,6,1,3,0,0,2020_2021,covid
2021-03-21,Dijon,Reims,0,1,A,0,0,D,,10,9,4,2,10,10,2,3,3,0,0,0,2020_2021,covid
2021-03-21,Montpellier,Bordeaux,3,1,H,1,1,D,,23,13,9,3,8,10,6,6,1,2,0,0,2020_2021,covid
2021-03-21,Nantes,Lorient,1,1,D,1,0,H,,8,15,3,3,11,8,2,8,0,1,0,0,2020_2021,covid
2021-03-21,Lille,Nimes,1,2,A,1,2,A,,15,10,4,4,19,10,8,0,2,0,0,0,2020_2021,covid
2021-03-21,Lyon,Paris SG,2,4,A,0,2,A,,8,14,7,9,14,15,1,4,2,0,0,0,2020_2021,covid
2021-04-03,Monaco,Metz,4,0,H,0,0,D,,15,6,6,1,16,15,8,1,0,6,0,1,2020_2021,covid
2021-04-03,Paris SG,Lille,0,1,A,0,1,A,,16,3,3,3,18,12,5,0,6,4,1,1,2020_2021,covid
2021-04-03,Lens,Lyon,1,1,D,0,0,D,,10,15,4,6,12,14,2,4,3,3,0,1,2020_2021,covid
2021-04-04,Angers,Montpellier,1,1,D,0,0,D,,14,8,4,3,15,9,4,0,1,1,0,0,2020_2021,covid
2021-04-04,Bordeaux,Strasbourg,2,3,A,2,3,A,,14,12,6,5,8,15,6,5,1,1,0,0,2020_2021,covid
2021-04-04,Lorient,Brest,1,0,H,1,0,H,,13,5,4,1,9,23,6,5,3,2,0,1,2020_2021,covid
2021-04-04,Nantes,Nice,1,2,A,1,2,A,,18,17,6,8,15,14,10,5,1,2,0,0,2020_2021,covid
2021-04-04,Reims,Rennes,2,2,D,0,0,D,,9,19,4,8,7,11,1,6,3,3,1,0,2020_2021,covid
2021-04-04,Nimes,St Etienne,0,2,A,0,1,A,,14,15,3,5,12,19,5,3,5,2,0,0,2020_2021,covid
2021-04-04,Marseille,Dijon,2,0,H,1,0,H,,16,4,3,1,11,9,7,1,2,4,0,0,2020_2021,covid
2021-04-09,Metz,Lille,0,2,A,0,0,D,,18,9,7,6,16,13,10,2,2,2,0,0,2020_2021,covid
2021-04-10,Strasbourg,Paris SG,1,4,A,0,3,A,,9,16,3,7,8,6,5,4,0,1,0,0,2020_2021,covid
2021-04-10,Montpellier,Marseille,3,3,D,1,2,A,,20,13,7,8,17,12,6,3,2,2,0,1,2020_2021,covid
2021-04-11,Rennes,Nantes,1,0,H,0,0,D,,14,4,4,2,16,15,3,3,6,2,0,0,2020_2021,covid
2021-04-11,Brest,Nimes,1,1,D,1,1,D,,22,5,4,3,15,16,9,2,4,1,0,0,2020_2021,covid
2021-04-11,Lens,Lorient,4,1,H,2,1,H,,14,17,6,6,11,8,5,10,0,0,0,0,2020_2021,covid
2021-04-11,Nice,Reims,0,0,D,0,0,D,,13,10,2,1,13,11,10,6,0,1,0,0,2020_2021,covid
2021-04-11,St Etienne,Bordeaux,4,1,H,2,1,H,,17,10,7,2,12,17,5,6,3,0,0,0,2020_2021,covid
2021-04-11,Monaco,Dijon,3,0,H,0,0,D,,16,6,10,1,10,16,6,4,1,1,0,0,2020_2021,covid
2021-04-11,Lyon,Angers,3,0,H,2,0,H,,16,11,6,3,15,14,5,4,0,0,0,0,2020_2021,covid
2021-04-16,Lille,Montpellier,1,1,D,0,1,A,,20,10,9,4,14,11,9,0,3,1,0,0,2020_2021,covid
2021-04-17,Angers,Rennes,0,3,A,0,1,A,,10,9,3,3,11,10,2,3,2,0,0,0,2020_2021,covid
2021-04-17,Marseille,Lorient,3,2,H,0,1,A,,13,12,5,6,9,15,8,3,1,0,0,0,2020_2021,covid
2021-04-18,Paris SG,St Etienne,3,2,H,0,0,D,,17,7,5,5,13,15,13,3,1,1,0,0,2020_2021,covid
2021-04-18,Brest,Lens,1,1,D,1,0,H,,7,8,5,2,14,16,2,4,2,7,1,2,2020_2021,covid
2021-04-18,Dijon,Nice,2,0,H,0,0,D,,9,10,3,2,8,13,1,9,1,1,0,0,2020_2021,covid
2021-04-18,Nimes,Strasbourg,1,1,D,0,0,D,,5,7,1,3,10,17,2,1,0,2,0,1,2020_2021,covid
2021-04-18,Reims,Metz,0,0,D,0,0,D,,15,11,6,2,13,17,10,4,3,1,0,0,2020_2021,covid
2021-04-18,Bordeaux,Monaco,0,3,A,0,1,A,,7,13,2,6,13,11,4,5,4,1,1,0,2020_2021,covid
2021-04-18,Nantes,Lyon,1,2,A,0,2,A,,12,11,3,4,16,10,5,4,0,1,0,0,2020_2021,covid
2021-04-23,Reims,Marseille,1,3,A,1,2,A,,10,11,1,6,9,2,5,2,2,0,1,0,2020_2021,covid
2021-04-24,St Etienne,Brest,1,2,A,1,0,H,,6,12,3,7,17,11,3,2,2,1,0,0,2020_2021,covid
2021-04-24,Metz,Paris SG,1,3,A,0,1,A,,8,19,3,8,12,12,1,9,1,4,0,0,2020_2021,covid
2021-04-25,Nice,Montpellier,3,1,H,3,1,H,,18,14,8,3,13,17,7,6,1,2,0,0,2020_2021,covid
2021-04-25,Lens,Nimes,2,1,H,1,0,H,,7,16,4,2,14,15,4,6,1,2,1,0,2020_2021,covid
2021-04-25,Lorient,Bordeaux,4,1,H,3,0,H,,13,13,7,7,9,14,6,3,2,3,0,0,2020_2021,covid
2021-04-25,Rennes,Dijon,5,1,H,1,1,D,,25,4,12,1,13,8,8,2,6,3,0,0,2020_2021,covid
2021-04-25,Strasbourg,Nantes,1,2,A,1,0,H,,12,7,4,5,15,13,6,4,1,3,0,0,2020_2021,covid
2021-04-25,Angers,Monaco,0,1,A,0,0,D,,4,10,0,3,18,11,4,1,2,2,0,0,2020_2021,covid
2021-04-25,Lyon,Lille,2,3,A,2,1,H,,7,16,2,7,9,13,8,4,0,3,0,0,2020_2021,covid
2021-04-30,Marseille,Strasbourg,1,1,D,0,0,D,,8,8,4,5,10,14,5,6,4,2,0,0,2020_2021,covid
2021-05-01,Paris SG,Lens,2,1,H,1,0,H,,14,15,6,3,14,16,6,2,4,2,0,0,2020_2021,covid
2021-05-01,Lille,Nice,2,0,H,1,0,H,,12,0,4,0,9,12,5,1,2,3,0,1,2020_2021,covid
2021-05-02,Bordeaux,Rennes,1,0,H,1,0,H,,9,9,4,2,14,14,3,5,4,1,0,1,2020_2021,covid
2021-05-02,Brest,Nantes,1,4,A,0,2,A,,16,12,7,6,12,10,5,5,2,0,0,0,2020_2021,covid
2021-05-02,Dijon,Metz,1,5,A,0,2,A,,10,14,4,6,11,16,6,3,1,1,1,0,2020_2021,covid
2021-05-02,Lorient,Angers,2,0,H,1,0,H,,13,9,4,2,8,13,5,0,3,3,1,1,2020_2021,covid
2021-05-02,Nimes,Reims,2,2,D,0,1,A,,18,12,7,7,15,13,10,5,2,2,0,0,2020_2021,covid
2021-05-02,Montpellier,St Etienne,1,2,A,1,1,D,,13,19,2,7,15,12,7,7,2,1,0,0,2020_2021,covid
2021-05-02,Monaco,Lyon,2,3,A,1,0,H,,12,17,4,5,23,16,5,5,1,4,0,1,2020_2021,covid
2021-05-07,Lens,Lille,0,3,A,0,2,A,,11,11,5,6,15,9,5,4,3,2,1,0,2020_2021,covid
2021-05-08,Nantes,Bordeaux,3,0,H,1,0,H,,11,10,3,2,13,20,5,2,0,5,0,0,2020_2021,covid
2021-05-08,Lyon,Lorient,4,1,H,0,0,D,,25,8,11,2,17,10,5,1,2,2,0,0,2020_2021,covid
2021-05-09,St Etienne,Marseille,1,0,H,1,0,H,,18,15,5,4,22,12,10,4,1,3,0,0,2020_2021,covid
2021-05-09,Angers,Dijon,3,0,H,1,0,H,,11,5,4,1,8,11,1,4,0,0,0,0,2020_2021,covid
2021-05-09,Metz,Nimes,0,3,A,0,0,D,,11,10,2,5,13,12,0,6,1,2,0,0,2020_2021,covid
2021-05-09,Nice,Brest,3,2,H,1,2,A,,14,9,5,2,8,11,6,5,1,1,1,0,2020_2021,covid
2021-05-09,Strasbourg,Montpellier,2,3,A,0,1,A,,18,6,7,3,16,16,4,6,2,3,0,0,2020_2021,covid
2021-05-09,Reims,Monaco,0,1,A,0,1,A,,8,7,2,2,11,13,3,3,1,3,0,0,2020_2021,covid
2021-05-09,Rennes,Paris SG,1,1,D,0,1,A,,19,12,10,4,12,11,9,3,4,1,0,1,2020_2021,covid
2021-05-16,Bordeaux,Lens,3,0,H,1,0,H,,11,14,4,4,16,15,1,6,2,2,0,0,2020_2021,covid
2021-05-16,Dijon,Nantes,0,4,A,0,2,A,,10,16,1,4,12,10,3,6,2,1,0,0,2020_2021,covid
2021-05-16,Lille,St Etienne,0,0,D,0,0,D,,14,8,3,1,11,14,3,6,1,2,0,0,2020_2021,covid
2021-05-16,Lorient,Metz,2,1,H,1,0,H,,6,3,2,1,16,19,2,1,1,4,0,0,2020_2021,covid
2021-05-16,Marseille,Angers,3,2,H,1,0,H,,16,11,11,5,16,12,3,4,3,2,0,0,2020_2021,covid
2021-05-16,Monaco,Rennes,2,1,H,2,0,H,,11,9,3,2,12,14,4,4,2,2,0,1,2020_2021,covid
2021-05-16,Montpellier,Brest,0,0,D,0,0,D,,4,22,2,9,18,13,1,11,0,3,1,0,2020_2021,covid
2021-05-16,Nice,Strasbourg,0,2,A,0,1,A,,7,11,3,5,9,10,4,4,2,1,0,0,2020_2021,covid
2021-05-16,Nimes,Lyon,2,5,A,1,3,A,,8,21,4,13,7,13,3,6,0,0,0,0,2020_2021,covid
2021-05-16,Paris SG,Reims,4,0,H,2,0,H,,28,2,10,0,14,4,9,5,0,0,0,1,2020_2021,covid
2021-05-23,Angers,Lille,1,2,A,0,2,A,,10,5,4,2,10,14,4,2,0,2,0,0,2020_2021,covid
2021-05-23,Brest,Paris SG,0,2,A,0,1,A,,6,9,5,4,7,6,5,4,1,2,0,0,2020_2021,covid
2021-05-23,Lens,Monaco,0,0,D,0,0,D,,4,19,1,3,16,6,2,7,3,2,0,0,2020_2021,covid
2021-05-23,Lyon,Nice,2,3,A,2,1,H,,12,14,6,6,8,10,6,6,1,2,0,0,2020_2021,covid
2021-05-23,Metz,Marseille,1,1,D,0,0,D,,10,9,3,2,14,9,1,10,3,2,0,0,2020_2021,covid
2021-05-23,Nantes,Montpellier,1,2,A,1,1,D,,15,8,5,5,8,11,9,5,2,2,0,0,2020_2021,covid
2021-05-23,Reims,Bordeaux,1,2,A,1,1,D,,10,12,3,5,11,6,5,2,1,1,0,0,2020_2021,covid
2021-05-23,Rennes,Nimes,2,0,H,1,0,H,,13,9,6,2,11,10,4,3,1,0,0,0,2020_2021,covid
2021-05-23,St Etienne,Dijon,0,1,A,0,1,A,,19,10,5,2,13,10,9,3,1,0,0,0,2020_2021,covid
2021-05-23,Strasbourg,Lorient,1,1,D,1,0,H,,6,7,2,1,17,9,2,3,1,1,0,0,2020_2021,covid
2024-08-16,Le Havre,Paris SG,1,4,A,0,1,A,,5,14,2,9,9,9,2,8,3,0,0,0,2024_2025,normal
2024-08-17,Brest,Marseille,1,5,A,1,3,A,,7,7,5,5,10,8,5,0,4,1,0,0,2024_2025,normal
2024-08-17,Reims,Lille,0,2,A,0,1,A,,2,21,0,6,6,13,0,8,2,2,1,0,2024_2025,normal
2024-08-17,Monaco,St Etienne,1,0,H,1,0,H,,13,7,6,4,13,14,5,4,1,1,0,0,2024_2025,normal
2024-08-18,Auxerre,Nice,2,1,H,1,1,D,,16,9,7,2,11,17,3,5,0,0,0,0,2024_2025,normal
2024-08-18,Angers,Lens,0,1,A,0,1,A,,4,10,3,5,6,10,7,3,1,0,0,0,2024_2025,normal
2024-08-18,Montpellier,Strasbourg,1,1,D,0,0,D,,7,11,5,4,20,18,6,4,4,3,0,0,2024_2025,normal
2024-08-18,Toulouse,Nantes,0,0,D,0,0,D,,7,6,3,2,10,8,10,5,1,3,0,0,2024_2025,normal
2024-08-18,Rennes,Lyon,3,0,H,2,0,H,,22,16,8,2,13,12,7,7,2,1,0,0,2024_2025,normal
2024-08-23,Paris SG,Montpellier,6,0,H,2,0,H,,21,6,10,3,9,16,10,2,1,4,0,0,2024_2025,normal
2024-08-24,Lyon,Monaco,0,2,A,0,0,D,,2,15,1,4,10,7,0,6,0,0,0,1,2024_2025,normal
2024-08-24,Lille,Angers,2,0,H,1,0,H,,11,5,6,2,9,17,3,2,1,2,0,0,2024_2025,normal
2024-08-24,St Etienne,Le Havre,0,2,A,0,0,D,,18,14,5,5,11,9,2,4,3,3,0,0,2024_2025,normal
2024-08-25,Lens,Brest,2,0,H,2,0,H,,22,10,11,2,8,6,5,2,0,0,1,0,2024_2025,normal
2024-08-25,Nantes,Auxerre,2,0,H,1,0,H,,8,10,6,3,9,6,3,12,0,0,0,1,2024_2025,normal
2024-08-25,Nice,Toulouse,1,1,D,0,0,D,,10,15,4,3,11,21,4,4,4,1,0,0,2024_2025,normal
2024-08-25,Strasbourg,Rennes,3,1,H,1,0,H,,9,13,5,5,7,19,2,5,2,4,0,0,2024_2025,normal
2024-08-25,Marseille,Reims,2,2,D,1,0,H,,16,12,10,3,10,13,2,4,1,1,0,0,2024_2025,normal
2024-08-30,Lyon,Strasbourg,4,3,H,1,1,D,,22,14,13,7,10,6,9,2,3,2,0,0,2024_2025,normal
2024-08-31,Brest,St Etienne,4,0,H,2,0,H,,17,3,7,0,12,28,7,2,0,5,0,0,2024_2025,normal
2024-08-31,Montpellier,Nantes,1,3,A,1,2,A,,11,10,5,5,11,13,8,3,2,2,0,0,2024_2025,normal
2024-08-31,Toulouse,Marseille,1,3,A,0,2,A,,4,11,2,5,10,12,2,3,4,2,1,0,2024_2025,normal
2024-09-01,Monaco,Lens,1,1,D,0,0,D,,14,12,3,4,11,21,7,7,1,4,0,0,2024_2025,normal
2024-09-01,Angers,Nice,1,4,A,0,2,A,,12,12,7,9,14,13,4,7,6,4,0,1,2024_2025,normal
2024-09-01,Le Havre,Auxerre,3,1,H,1,1,D,,21,7,8,2,10,15,2,2,1,5,0,1,2024_2025,normal
2024-09-01,Reims,Rennes,2,1,H,1,1,D,,11,13,7,5,9,12,3,5,2,1,0,0,2024_2025,normal
2024-09-01,Lille,Paris SG,1,3,A,0,2,A,,10,10,4,7,7,5,3,1,3,2,0,0,2024_2025,normal
2024-09-13,St Etienne,Lille,1,0,H,1,0,H,,10,17,5,4,12,10,2,7,1,1,0,0,2024_2025,normal
2024-09-14,Marseille,Nice,2,0,H,1,0,H,,10,12,5,4,18,4,1,2,5,2,1,0,2024_2025,normal
2024-09-14,Auxerre,Monaco,0,3,A,0,2,A,,13,19,3,9,13,16,1,6,3,0,0,0,2024_2025,normal
2024-09-14,Paris SG,Brest,3,1,H,1,1,D,,22,5,9,3,7,13,9,1,2,3,0,0,2024_2025,normal
2024-09-15,Rennes,Montpellier,3,0,H,2,0,H,,11,12,6,4,10,7,3,4,1,3,0,0,2024_2025,normal
2024-09-15,Nantes,Reims,1,2,A,1,1,D,,18,11,6,4,14,5,6,3,3,1,0,0,2024_2025,normal
2024-09-15,Strasbourg,Angers,1,1,D,1,0,H,,10,12,5,2,11,14,6,9,4,1,0,0,2024_2025,normal
2024-09-15,Toulouse,Le Havre,2,0,H,0,0,D,,15,5,7,3,10,11,6,5,1,1,0,0,2024_2025,normal
2024-09-15,Lens,Lyon,0,0,D,0,0,D,,12,8,5,3,12,11,5,8,0,0,0,0,2024_2025,normal
2024-09-20,Nice,St Etienne,8,0,H,6,0,H,,18,8,12,2,7,13,3,2,0,1,0,0,2024_2025,normal
2024-09-21,Lille,Strasbourg,3,3,D,2,2,D,,15,12,7,9,16,12,9,5,2,2,0,0,2024_2025,normal
2024-09-21,Rennes,Lens,1,1,D,1,0,H,,11,10,6,2,16,20,4,3,2,4,0,0,2024_2025,normal
2024-09-21,Reims,Paris SG,1,1,D,1,0,H,,8,11,1,4,11,6,3,5,2,1,0,0,2024_2025,normal
2024-09-22,Monaco,Le Havre,3,1,H,1,1,D,,14,9,4,2,10,17,6,4,1,3,0,0,2024_2025,normal
2024-09-22,Angers,Nantes,1,1,D,1,1,D,,4,9,1,3,13,16,3,6,1,4,0,0,2024_2025,normal
2024-09-22,Brest,Toulouse,2,0,H,1,0,H,,9,10,5,1,15,18,4,3,1,1,0,0,2024_2025,normal
2024-09-22,Montpellier,Auxerre,3,2,H,0,1,A,,14,11,5,6,13,20,11,5,3,4,0,0,2024_2025,normal
2024-09-22,Lyon,Marseille,2,3,A,0,0,D,,18,6,9,5,13,7,10,3,4,3,0,1,2024_2025,normal
2024-09-27,Auxerre,Brest,3,0,H,2,0,H,,15,8,4,4,13,16,2,3,2,0,0,0,2024_2025,normal
2024-09-27,Paris SG,Rennes,3,1,H,1,0,H,,22,13,7,5,9,11,6,4,1,3,0,0,2024_2025,normal
2024-09-28,Lens,Nice,0,0,D,0,0,D,,22,15,7,4,16,7,11,4,4,2,1,0,2024_2025,normal
2024-09-28,Le Havre,Lille,0,3,A,0,2,A,,7,18,4,10,11,9,1,5,2,1,0,0,2024_2025,normal
2024-09-28,Monaco,Montpellier,2,1,H,1,1,D,,21,9,7,4,17,17,6,2,4,3,0,1,2024_2025,normal
2024-09-29,Toulouse,Lyon,1,2,A,1,1,D,,10,4,4,1,12,15,3,4,2,2,0,0,2024_2025,normal
2024-09-29,Angers,Reims,1,3,A,0,2,A,,14,21,3,10,7,11,5,4,0,3,0,0,2024_2025,normal
2024-09-29,Nantes,St Etienne,2,2,D,1,0,H,,16,5,3,3,11,12,8,4,2,2,1,0,2024_2025,normal
2024-09-29,Strasbourg,Marseille,1,0,H,1,0,H,,14,10,6,3,17,7,8,3,2,1,0,0,2024_2025,normal
